ID,Name,Sex,Age,Height,Weight,Team,Year,Event,Medal
73556,Bruno Mahler,M,23,NA,NA,Germany,1906,Gymnastics Men's Individual All-Around,NA
73573,Kabil Mahmoud,M,NA,NA,NA,Egypt,1920,Gymnastics Men's Individual All-Around,NA
73658,Chlo Franoise Maigre,F,17,5.1,99,France,1992,Gymnastics Women's Individual All-Around,NA
73687,Luigi Maiocco,M,19,NA,NA,Italy,1912,Gymnastics Men's Team All-Around,Gold
73705,John Charles Mais,M,32,5.4,NA,United States,1920,Gymnastics Men's Individual All-Around,NA
73768,"Carolina ""Lineke"" Majolee",F,21,5.4,134,Netherlands,1960,Gymnastics Women's Individual All-Around,NA
73777,Marta Majowska (-Szyndler),F,25,5,104,Poland,1936,Gymnastics Women's Team All-Around,NA
73784,Magorzata Helena Majza (-Dynek),F,15,4.7,75,Poland,1980,Gymnastics Women's Individual All-Around,NA
73787,Gyngyi Mk-Kovcs,F,24,5,108,Hungary,1964,Gymnastics Women's Individual All-Around,NA
73912,Katalin Makray-Schmitt,F,19,5.5,119,Hungary,1964,Gymnastics Women's Individual All-Around,NA
73931,Valeriia Maksiuta,F,24,5.1,101,Israel,2012,Gymnastics Women's Individual All-Around,NA
73938,Bohdan Volodymyrovych Makuts,M,20,5.6,139,Soviet Union,1980,Gymnastics Men's Individual All-Around,NA
73943,Germana Malabarba,F,14,NA,NA,Italy,1928,Gymnastics Women's Team All-Around,Silver
73975,Aurlie Malaussena,F,18,5.3,141,France,2012,Gymnastics Women's Individual All-Around,NA
74014,Anton Malej,M,NA,NA,NA,Yugoslavia,1928,Gymnastics Men's Individual All-Around,NA
74016,Miroslav Mlek,M,32,NA,NA,Czechoslovakia,1948,Gymnastics Men's Individual All-Around,NA
74041,Aleksandr Ivanovich Maleyev,M,25,5.5,137,Soviet Union,1972,Gymnastics Men's Individual All-Around,NA
74186,Kristen Ann Maloney,F,19,5,101,United States,2000,Gymnastics Women's Individual All-Around,NA
74217,Josef Mal,M,26,NA,NA,Czechoslovakia,1920,Gymnastics Men's Team All-Around,NA
74268,Aikaterini Mamouti,F,15,5,97,Greece,1996,Gymnastics Women's Individual All-Around,NA
74319,Maria Grazia Mancuso,F,16,5.2,115,Italy,1972,Gymnastics Women's Individual All-Around,NA
74365,Ferdinando Mandrini,M,22,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
74416,Giovanni Mangiante,M,18,NA,NA,Italy,1912,Gymnastics Men's Team All-Around,Gold
74417,"Lorenzo ""Renzo"" Mangiante",M,21,NA,NA,Italy,1912,Gymnastics Men's Team All-Around,Gold
74458,Carl Hans Theodor Manicus-Hansen,M,28,NA,NA,Denmark,1906,Gymnastics Men's Team All-Around,Silver
74463,Tamara Ivanovna Manina,F,22,5.3,123,Soviet Union,1956,Gymnastics Women's Individual All-Around,NA
74504,Karin Mannewitz (Herbsleb-),F,24,5.3,123,Germany,1964,Gymnastics Women's Individual All-Around,NA
74523,W. Manning,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
74538,Kyoko Mano,F,19,5,93,Japan,1976,Gymnastics Women's Individual All-Around,NA
74576,Martti Mansikka,M,23,5.5,154,Finland,1956,Gymnastics Men's Individual All-Around,NA
74578,Ana Olvido Manso Gallego,F,18,4.3,68,Spain,1984,Gymnastics Women's Individual All-Around,NA
74612,Julius Carl Fritz Manteuffel,M,21,NA,137,Germany,1896,Gymnastics Men's Horse Vault,NA
74677,Mao Yanling,F,16,4.8,79,China,1996,Gymnastics Women's Individual All-Around,NA
74678,Mao Yi,F,16,5,77,China,2016,Gymnastics Women's Team All-Around,Bronze
74698,Anastasiya Igorevna Marachkovskaya,F,17,5.4,104,Belarus,2008,Gymnastics Women's Individual All-Around,NA
74712,Carla Marangoni,F,12,NA,NA,Italy,1928,Gymnastics Women's Team All-Around,Silver
74717,Vlasis Maras,M,21,5.2,115,Greece,2004,Gymnastics Men's Individual All-Around,NA
74802,Vladimir Nikolayevich Marchenko,M,23,5.5,139,Soviet Union,1976,Gymnastics Men's Individual All-Around,NA
74813,Amedeo Marchi,M,19,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
74814,Gabriella Marchi,F,16,5.2,101,Italy,1972,Gymnastics Women's Individual All-Around,NA
74816,Carlo Marchiandi,M,NA,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
74840,Honorata Michalina Marciczak (-Mroczek),F,22,5.3,121,Poland,1952,Gymnastics Women's Individual All-Around,NA
74865,Eloisa Marcos Quintano,F,14,5.1,101,Spain,1976,Gymnastics Women's Individual All-Around,NA
74884,Peder Andreas Marinus Marcussen,M,25,NA,NA,Denmark,1920,"Gymnastics Men's Team All-Around, Free System",Gold
74908,Eva Marekov (-Nyklov),F,16,4.7,88,Czechoslovakia,1980,Gymnastics Women's Individual All-Around,NA
74910,Florent Maree,M,19,5.5,132,France,2000,Gymnastics Men's Individual All-Around,NA
74916,Anna Marejkov (-Krausov),F,23,NA,NA,Czechoslovakia,1956,Gymnastics Women's Individual All-Around,NA
74940,Kateina Mareov,F,16,5.3,108,Czech Republic,2000,Gymnastics Women's Individual All-Around,NA
74955,"Elena Mrgrit-Niculecu (-Dobrovolschi, -Fodor)",F,20,5.3,134,Romania,1956,Gymnastics Women's Individual All-Around,NA
74956,Konstantina Margariti,F,15,4.7,88,Greece,1996,Gymnastics Women's Individual All-Around,NA
75010,Arthur Nory Oyakawa Mariano,M,22,5.5,143,Brazil,2016,Gymnastics Men's Individual All-Around,NA
75072,Alexandra Marinescu,F,15,4.8,88,Romania,1996,Gymnastics Women's Individual All-Around,NA
75104,Galina Marinova,F,15,5.1,84,Bulgaria,1980,Gymnastics Women's Individual All-Around,NA
75108,Vanya Marinova (-Mikhaylova),F,17,5.4,137,Bulgaria,1968,Gymnastics Women's Individual All-Around,NA
75148,Poul Srensen Mark,M,22,NA,NA,Denmark,1912,"Gymnastics Men's Team All-Around, Swedish System",Silver
75154,Vladimir Nikolayevich Markelov,M,18,5.5,128,Soviet Union,1976,Gymnastics Men's Individual All-Around,NA
75165,Matti Markkanen,M,20,NA,NA,Finland,1908,Gymnastics Men's Team All-Around,Bronze
75222,Marsel Markulin,M,23,5.5,143,Yugoslavia,1960,Gymnastics Men's Individual All-Around,NA
75243,Melissa Anne Missy Marlowe (-Clausi),F,17,5.1,95,United States,1988,Gymnastics Women's Individual All-Around,NA
75262,McKayla Rose Maroney,F,16,5.2,101,United States,2012,Gymnastics Women's Team All-Around,Gold
75286,Antonio Marovelli,M,23,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
75457,Ren Marteaux,M,31,5.5,146,Belgium,1960,Gymnastics Men's Individual All-Around,NA
75459,mile Martel,M,22,NA,NA,France,1920,Gymnastics Men's Team All-Around,Bronze
75497,Liselotte Marti (-Znd),F,16,4.8,99,Switzerland,1972,Gymnastics Women's Individual All-Around,NA
75498,Melanie Marti,F,18,5.3,112,Switzerland,2004,Gymnastics Women's Individual All-Around,NA
75610,Mnica Martn Cid,F,20,5.2,106,Spain,1996,Gymnastics Women's Individual All-Around,NA
75738,Hermenegildo Martnez Sabido,M,23,NA,NA,Spain,1960,Gymnastics Men's Individual All-Around,NA
75743,Irene Martnez Mecha,F,14,5.2,71,Spain,1980,Gymnastics Women's Individual All-Around,NA
75768,Joseph (Jos-) Martinez,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
75781,Laura Martnez Ruiz,F,16,4.9,86,Spain,2000,Gymnastics Women's Individual All-Around,NA
75824,Rafael Martnez Barrena,M,20,5.4,137,Spain,2004,Gymnastics Men's Individual All-Around,NA
75841,Silvia Martnez Albalat,F,17,NA,NA,Spain,1992,Gymnastics Women's Individual All-Around,NA
75868,Francesco Martino,M,23,NA,NA,Italy,1924,Gymnastics Men's Individual All-Around,NA
75893,Ana Filipa da Silva Martins,F,20,5.3,123,Portugal,2016,Gymnastics Women's Individual All-Around,NA
75914,Petter (Peter-) Marentius Martinsen,M,24,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
75960,Louis-Charles Marty,M,20,NA,NA,France,1912,Gymnastics Men's Individual All-Around,NA
76039,Gianfranco Marzolla,M,23,NA,NA,Italy,1960,Gymnastics Men's Individual All-Around,NA
76092,Manrico Masetti,M,NA,NA,NA,Pistoja/Firenze,1906,Gymnastics Men's Team All-Around,Bronze
76113,Paul Masino,M,24,NA,NA,France,1936,Gymnastics Men's Individual All-Around,NA
76129,Tanya Lazarova Maslarska,F,16,5.4,99,Bulgaria,1992,Gymnastics Women's Individual All-Around,NA
76164,Lisa Elena Jane Mason,F,18,5.5,137,Great Britain,2000,Gymnastics Women's Individual All-Around,NA
76177,Vitaliano Masotti,M,NA,NA,NA,Italy,1906,Gymnastics Men's Individual All-Around,NA
76211,Ettore Massari,M,24,NA,NA,Italy,1908,Gymnastics Men's Team All-Around,NA
76224,Lucien Masset,M,22,NA,NA,France,1936,Gymnastics Men's Individual All-Around,NA
76273,G. Masters,M,NA,NA,NA,Great Britain,1920,Gymnastics Men's Team All-Around,NA
76287,Michele Mastromarino,M,26,NA,NA,Italy,1920,Gymnastics Men's Team All-Around,Gold
76290,George Mastrovich (-Masters),M,18,5.7,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
76358,Vesela Mateeva,F,16,5.1,99,Bulgaria,1976,Gymnastics Women's Individual All-Around,NA
76437,Michel Mathiot,M,21,5.3,143,France,1948,Gymnastics Men's Individual All-Around,NA
76442,Per Anton Mathisen,M,27,NA,NA,Norway,1912,"Gymnastics Men's Team All-Around, Free System",Gold
76515,Matylda Matoukov-nov (-Rikov),F,19,5.2,117,Czechoslovakia,1952,Gymnastics Women's Individual All-Around,NA
76519,ucja Monika Matraszek-Chydziska,F,18,5.3,106,Poland,1972,Gymnastics Women's Individual All-Around,NA
76529,Helga Matschkur,F,25,5.2,123,West Germany,1968,Gymnastics Women's Individual All-Around,NA
76560,Miyuki Matsuhisa-Hironaka,F,23,4.9,90,Japan,1968,Gymnastics Women's Individual All-Around,NA
76596,Masayuki Matsunaga,M,22,5.2,117,Japan,1992,Gymnastics Men's Individual All-Around,NA
76605,Hiroshi Matsunobu,M,20,NA,NA,Japan,1936,Gymnastics Men's Individual All-Around,NA
76711,Patrick Mattioni,M,21,5.8,150,France,1988,Gymnastics Men's Individual All-Around,NA
76749,Iosif Matusec,M,29,NA,NA,Romania,1936,Gymnastics Men's Individual All-Around,NA
76867,Mauvezain,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
76876,Mojca Mavri,F,19,5.2,121,Slovenia,2000,Gymnastics Women's Individual All-Around,NA
76933,James Michael May,M,24,5.7,170,Great Britain,1992,Gymnastics Men's Individual All-Around,NA
76940,"Peter ""Percy"" May",M,NA,NA,NA,Great Britain,1948,Gymnastics Men's Individual All-Around,NA
76950,Vicente Mayagoitia,M,NA,NA,NA,Mexico,1932,Gymnastics Men's Parallel Bars,NA
76964,"Elizabeth Jean ""Betty Jean"" Maycock (-Harrington)",F,17,5.2,108,United States,1960,Gymnastics Women's Individual All-Around,NA
76979,George Mayer,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
77062,Robert Emil Maysack,M,31,5.8,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
77135,Serafino Mazzarocchi,M,22,NA,NA,Italy,1912,Gymnastics Men's Individual All-Around,Bronze
77147,Quintilio Mazzoncini,M,NA,NA,NA,Pistoja/Firenze,1906,Gymnastics Men's Team All-Around,Bronze
77151,"Edvard ""Ede"" Maar",M,20,NA,NA,Yugoslavia,1952,Gymnastics Men's Individual All-Around,NA
77270,Stephen Wayne McCain,M,26,5.6,157,United States,2000,Gymnastics Men's Individual All-Around,NA
77334,"Dorothy Dale Elizabeth McClements (-Flansaas, -Kephart)",F,19,5,101,United States,1964,Gymnastics Women's Individual All-Around,NA
77340,Brett McClure,M,23,5.5,148,United States,2004,Gymnastics Men's Individual All-Around,NA
77368,Courtney Lynn McCool,F,16,5.1,95,United States,2004,Gymnastics Women's Individual All-Around,NA
77442,Lee McDermott,M,22,5.5,143,Great Britain,1996,Gymnastics Men's Individual All-Around,NA
77451,Barry McDonald,M,24,NA,NA,Ireland,1996,Gymnastics Men's Individual All-Around,NA
77454,Christina McDonald,F,18,4.8,115,Canada,1988,Gymnastics Women's Individual All-Around,NA
77480,Nancy McDonnell (-Gabriel),F,17,5.2,119,Canada,1972,Gymnastics Women's Individual All-Around,NA
77482,Teresa McDonnell (-Orr),F,14,5.4,126,Canada,1968,Gymnastics Women's Individual All-Around,NA
77532,R. McGaw,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
77583,Courtney Louise McGregor,F,17,5.2,126,New Zealand,2016,Gymnastics Women's Individual All-Around,NA
77639,Trudy Ann McIntosh,F,16,4.7,79,Australia,2000,Gymnastics Women's Individual All-Around,NA
77799,Ronald Gordon McLean,M,31,NA,NA,Great Britain,1912,Gymnastics Men's Team All-Around,Bronze
77900,Julianne Lyn McNamara (-Zeile),F,18,4.9,88,United States,1984,Gymnastics Women's Individual All-Around,NA
77931,J. McPhail,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
77985,G. Meade,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Individual All-Around,NA
78027,Bruce Medd,M,19,NA,NA,Canada,1972,Gymnastics Men's Individual All-Around,NA
78100,Krisztina Medveczky,F,14,5.2,108,Hungary,1972,Gymnastics Women's Individual All-Around,NA
78263,"Barendina ""Dientje"" Meijer-Haantjes",F,30,NA,NA,Netherlands,1948,Gymnastics Women's Team All-Around,NA
78314,Urs Meister,M,26,5.4,130,Switzerland,1984,Gymnastics Men's Individual All-Around,NA
78456,Ioannis Melissanidis,M,19,5.6,130,Greece,1996,Gymnastics Men's Individual All-Around,NA
78459,Elias Hijman Melkman,M,24,NA,NA,Netherlands,1928,Gymnastics Men's Individual All-Around,NA
78508,Angelina Romanovna Melnikova,F,16,5,97,Russia,2016,Gymnastics Women's Individual All-Around,NA
78546,Chellsie Marie Memmel (-Maier),F,20,5.2,119,United States,2008,Gymnastics Women's Individual All-Around,NA
78658,Rogelio Mendoza Rojas,M,24,5.6,150,Mexico,1968,Gymnastics Men's Individual All-Around,NA
78679,Elisa Meneghini,F,19,4.9,93,Italy,2016,Gymnastics Women's Team All-Around,NA
78733,Franco Menichelli,M,19,5.3,132,Italy,1960,Gymnastics Men's Individual All-Around,NA
78784,Konrd Mentsik,M,26,5.6,148,Hungary,1968,Gymnastics Men's Individual All-Around,NA
78839,Sarah Anne Mercer,F,17,5,115,Great Britain,1992,Gymnastics Women's Individual All-Around,NA
78859,Harutyun Merdinyan,M,31,5.6,143,Armenia,2016,Gymnastics Men's Pommelled Horse,NA
78866,Kenneth John Meredith,M,25,5.1,121,Australia,1988,Gymnastics Men's Individual All-Around,NA
78952,W. G. Merrifield,M,NA,NA,NA,Great Britain,1908,Gymnastics Men's Team All-Around,NA
78994,William G. Merz,M,26,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
78997,Dimitrije Merzlikin,M,21,NA,NA,Yugoslavia,1936,Gymnastics Men's Individual All-Around,NA
79009,Mnica Mesalles Sallars,F,16,5.1,110,Spain,2004,Gymnastics Women's Individual All-Around,NA
79047,John Messel,M,NA,NA,NA,United States,1904,Gymnastics Men's Individual All-Around,NA
79048,Alfred William Messenger,M,24,NA,NA,Great Britain,1912,Gymnastics Men's Team All-Around,Bronze
79072,Jnos Mester,M,22,5.9,148,Hungary,1960,Gymnastics Men's Individual All-Around,NA
79085,Gabriella Mszros,F,22,NA,NA,Hungary,1936,Gymnastics Women's Team All-Around,Bronze
79115,Linda Joan Metheny (-Mulvihill),F,17,5.1,108,United States,1964,Gymnastics Women's Individual All-Around,NA
79152,Georgette Meulebroeck,F,NA,NA,NA,France,1928,Gymnastics Women's Team All-Around,NA
79179,"Maria Adriana ""Ria"" Meyburg",F,21,5.2,115,Netherlands,1960,Gymnastics Women's Individual All-Around,NA
79183,Adelaide Meyer,F,30,NA,NA,United States,1936,Gymnastics Women's Team All-Around,NA
79206,"Frederick H. ""Fred"" Meyer",M,21,NA,NA,United States,1932,Gymnastics Men's Individual All-Around,NA
79227,Otto Meyer,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
79233,"Gertrud ""Trudi"" Meyer (-Baier)",F,22,NA,NA,Germany,1936,Gymnastics Women's Team All-Around,Gold
79263,Anna Nikolayevna Meysak,F,16,4.9,79,Belarus,2000,Gymnastics Women's Individual All-Around,NA
79270,Ruslan Volodymyrovych Mezentsev,M,19,5.5,132,Ukraine,2000,Gymnastics Men's Individual All-Around,NA
79378,Michaud,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
79410,Michelet,M,NA,NA,NA,Belgium,1900,Gymnastics Men's Individual All-Around,NA
79418,Laura Micheli,F,NA,NA,NA,Italy,1948,Gymnastics Women's Team All-Around,NA
79464,Petre Miclu,M,25,5.2,121,Romania,1964,Gymnastics Men's Individual All-Around,NA
79500,Jean-Pierre Miens,M,22,NA,NA,France,1972,Gymnastics Men's Individual All-Around,NA
79523,"Georg ""Georges"" Miez",M,19,NA,NA,Switzerland,1924,Gymnastics Men's Individual All-Around,NA
79531,Jan Migdau,M,22,5.4,132,Czechoslovakia,1980,Gymnastics Men's Individual All-Around,NA
79560,Petre Mihiuc,M,24,NA,NA,Romania,1972,Gymnastics Men's Individual All-Around,NA
79589,Zlatica Mijatovi,F,26,NA,NA,Yugoslavia,1948,Gymnastics Women's Team All-Around,NA
79602,Edvard Mikayelyan,M,22,5.4,130,Soviet Union,1972,Gymnastics Men's Individual All-Around,NA
79684,"Kaarl Edvard ""Kalle"" Mikkolainen",M,25,NA,NA,Finland,1908,Gymnastics Men's Team All-Around,Bronze
79710,Jaroslav Mikoka,M,22,NA,NA,Czechoslovakia,1956,Gymnastics Men's Individual All-Around,NA
79722,"Samuel Anthony ""Sam"" Mikulak",M,19,5.4,141,United States,2012,Gymnastics Men's Team All-Around,NA
79725,Jindich Mikulec,M,24,NA,NA,Czechoslovakia,1952,Gymnastics Men's Individual All-Around,NA
79746,Maurizio Milanetto,M,19,5.7,154,Italy,1972,Gymnastics Men's Individual All-Around,NA
79791,Dorota Maria Miler (-Anio),F,20,5.4,128,Poland,1964,Gymnastics Women's Individual All-Around,NA
79807,Nikolay Klimentov Milev,M,21,NA,NA,Bulgaria,1952,Gymnastics Men's Individual All-Around,NA
79808,Elisaveta Mileva,F,26,5.4,119,Bulgaria,1960,Gymnastics Women's Individual All-Around,NA
79809,Ralitsa Todorova Mileva,F,18,5.5,110,Bulgaria,2012,Gymnastics Women's Individual All-Around,NA
79823,Nikolay Pavlovich Miligulo,M,23,5.8,165,Soviet Union,1960,Gymnastics Men's Individual All-Around,NA
79911,Larrissa Miller,F,20,5.2,110,Australia,2012,Gymnastics Women's Team All-Around,NA
79937,"Shannon Lee Miller (-Phillips, -Falconetti)",F,15,4.8,86,United States,1992,Gymnastics Women's Individual All-Around,Silver
79967,Vasiliki Millousi,F,16,5.1,99,Greece,2000,Gymnastics Women's Individual All-Around,NA
79987,Phoebe Lan Mills,F,15,5,90,United States,1988,Gymnastics Women's Individual All-Around,NA
80033,Lavinia Corina Miloovici,F,15,NA,NA,Romania,1992,Gymnastics Women's Individual All-Around,Bronze
80071,Min A-Yeong,F,17,NA,NA,South Korea,1992,Gymnastics Women's Individual All-Around,NA
80091,Galina Yakovlevna Minaicheva (-Sharabidze),F,23,NA,NA,Soviet Union,1952,Gymnastics Women's Individual All-Around,NA
80092,Marilynn Minaker (-Hayden),F,18,5.4,126,Canada,1968,Gymnastics Women's Individual All-Around,NA
80147,Brge Ernst Minerth,M,28,NA,NA,Denmark,1948,Gymnastics Men's Individual All-Around,NA
80169,"Dominick Minicucci, Jr.",M,19,5.5,146,United States,1988,Gymnastics Men's Individual All-Around,NA
80180,Ferdinand Clement Minnaert,M,32,NA,NA,Belgium,1920,Gymnastics Men's Team All-Around,Silver
80185,Yu Minobe,F,18,4.9,84,Japan,2008,Gymnastics Women's Individual All-Around,NA
80189,Minot,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
80263,Neno Mirchev,M,26,NA,NA,Bulgaria,1936,Gymnastics Men's Individual All-Around,NA
80270,Hanna Mirhorodska,F,16,NA,NA,Ukraine,1996,Gymnastics Women's Individual All-Around,NA
80311,Miloslava Miskov (-amkov),F,26,NA,NA,Czechoslovakia,1948,Gymnastics Women's Team All-Around,Gold
80345,Hryhoriy Anatoliyovych Misiutin,M,21,5.4,137,Unified Team,1992,Gymnastics Men's Individual All-Around,Silver
80351,gnes Misk,F,16,5.4,110,Hungary,1988,Gymnastics Women's Individual All-Around,NA
80352,"Zsuzsanna ""Zsuzsa"" Misk",F,16,5.4,108,Hungary,1988,Gymnastics Women's Individual All-Around,NA
80417,Lauren Mitchell,F,17,5,93,Australia,2008,Gymnastics Women's Individual All-Around,NA
80434,"Russell Duncan ""Rusty"" Mitchell",M,22,5.6,141,United States,1964,Gymnastics Men's Individual All-Around,NA
80465,Silviya Zarkova Mitova (-Hutchinson),F,16,5,93,Bulgaria,1992,Gymnastics Women's Individual All-Around,NA
80474,Ioannis Mitropoulos,M,NA,NA,NA,Greece,1896,Gymnastics Men's Parallel Bars,NA
80487,"Stephen ""Steve"" Mitruk",M,21,5.8,152,Canada,1968,Gymnastics Men's Individual All-Around,NA
80502,Takashi Mitsukuri,M,21,5.3,137,Japan,1960,Gymnastics Men's Individual All-Around,NA
80531,Hanako Miura,F,17,4.9,88,Japan,1992,Gymnastics Women's Individual All-Around,NA
80569,Sae Miyakawa,F,16,4.9,90,Japan,2016,Gymnastics Women's Team All-Around,NA
80576,Yoshio Miyake,M,22,NA,NA,Japan,1936,Gymnastics Men's Individual All-Around,NA
80589,Toshiko Miyamoto,F,18,5,106,Japan,1972,Gymnastics Women's Individual All-Around,NA
80654,Koichi Mizushima,M,23,5.3,128,Japan,1988,Gymnastics Men's Individual All-Around,NA
80657,Hisashi Mizutori,M,24,5.6,137,Japan,2004,Gymnastics Men's Individual All-Around,NA
80714,Mo Huilan,F,17,4.6,84,China,1996,Gymnastics Women's Individual All-Around,NA
80738,Karl Osvald Moberg,M,19,NA,NA,Sweden,1908,Gymnastics Men's Team All-Around,Gold
80743,Joeline Mbius,F,15,5,93,Germany,2008,Gymnastics Women's Individual All-Around,NA
80754,Dominique Helena Moceanu (-Canales),F,14,4.6,75,United States,1996,Gymnastics Women's Individual All-Around,NA
80768,Noriko Mochizuki,F,17,5.2,99,Japan,1984,Gymnastics Women's Individual All-Around,NA
80800,Martin Modlitba,M,22,5.6,146,Czechoslovakia,1992,Gymnastics Men's Individual All-Around,NA
80822,Anders Moen,M,20,NA,NA,Norway,1908,Gymnastics Men's Team All-Around,Silver
80835,Nicolaas Moerloos,M,19,NA,128,Belgium,1920,Gymnastics Men's Team All-Around,Silver
80870,Jnos Mogyorsi-Klencs,M,26,NA,NA,Hungary,1948,Gymnastics Men's Individual All-Around,NA
80871,Gyz Mogyorossy,M,21,NA,NA,Hungary,1936,Gymnastics Men's Individual All-Around,NA
80989,Ernst Mohr,M,NA,NA,NA,Germany,1904,Gymnastics Men's Individual All-Around,NA
81042,Abraham Mok,M,19,NA,NA,Netherlands,1908,Gymnastics Men's Individual All-Around,NA
81048,Mok Un-Ju,F,19,5.2,104,North Korea,2000,Gymnastics Women's Individual All-Around,NA
81064,Barbora Mokoov,F,19,5.5,137,Slovakia,2016,Gymnastics Women's Individual All-Around,NA
81095,Vasile Moldovan,M,24,NA,NA,Romania,1936,Gymnastics Men's Individual All-Around,NA
81155,Caroline Incio Molinari,F,17,5.2,104,Brazil,2004,Gymnastics Women's Individual All-Around,NA
81157,Federico Mart Molinari,M,28,5.4,148,Argentina,2012,Gymnastics Men's Floor Exercise,NA
81228,Andrea Molnr,F,17,5.3,108,Hungary,1992,Gymnastics Women's Individual All-Around,NA
81242,Imre Molnr,M,23,5.3,123,Hungary,1972,Gymnastics Men's Individual All-Around,NA
81248,Krisztina Molnr,F,16,5.4,115,Hungary,1992,Gymnastics Women's Individual All-Around,NA
81314,Darshan Mondal,M,24,NA,NA,India,1964,Gymnastics Men's Individual All-Around,NA
81325,Eryka Mondry-Kost,F,20,5.4,126,Poland,1960,Gymnastics Women's Individual All-Around,NA
81353,Julie-Anne Monico,F,16,NA,NA,Australia,1992,Gymnastics Women's Individual All-Around,NA
81365,Ruth Moniz,F,18,4.7,82,Australia,1996,Gymnastics Women's Individual All-Around,NA
81431,Liliane Montagne,F,21,NA,NA,France,1952,Gymnastics Women's Individual All-Around,NA
81475,"Teresa Marie ""Teri"" Montefusco (-Miller)",F,19,4.9,99,United States,1960,Gymnastics Women's Individual All-Around,NA
81476,Monteil,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
81489,Marco Antnio Monteiro,M,26,5.6,148,Brazil,1992,Gymnastics Men's Individual All-Around,NA
81528,Maurizio Montesi,M,23,5.5,187,Italy,1976,Gymnastics Men's Individual All-Around,NA
81529,lvaro Montesinos Yago,M,24,5.4,139,Spain,1988,Gymnastics Men's Individual All-Around,NA
81587,Richard Montpetit,M,20,5.4,130,Canada,1960,Gymnastics Men's Individual All-Around,NA
81589,Enrique Montserrat Foj,M,24,NA,NA,Spain,1960,Gymnastics Men's Individual All-Around,NA
81656,"Joan Marie Moore (-Rice, -Gnat)",F,18,5.3,110,United States,1972,Gymnastics Women's Individual All-Around,NA
81696,Stephanie Moorhouse,F,17,4.9,104,Australia,2004,Gymnastics Women's Individual All-Around,NA
81699,Victoria Ashley Moors,F,15,5,104,Canada,2012,Gymnastics Women's Team All-Around,NA
81797,Mara Luisa Morales,F,14,4.8,99,Mexico,1968,Gymnastics Women's Individual All-Around,NA
81819,Matteo Morandi,M,22,5.4,157,Italy,2004,Gymnastics Men's Individual All-Around,NA
81832,Aurora Morata Salvador,F,19,5.1,104,Spain,1980,Gymnastics Women's Individual All-Around,NA
81839,Ladislav Morava,M,26,5.6,139,Czechoslovakia,1972,Gymnastics Men's Individual All-Around,NA
81852,Bengt Morberg,M,22,NA,NA,Sweden,1920,"Gymnastics Men's Team All-Around, Swedish System",Gold
81876,Jagmal More,M,20,NA,NA,India,1964,Gymnastics Men's Individual All-Around,NA
81930,Pauline Morel,F,16,5.2,95,France,2008,Gymnastics Women's Individual All-Around,NA
81939,"Marjorie Daisy Norton ""Midge"" Moreman (-Jenner)",F,25,NA,NA,Great Britain,1928,Gymnastics Women's Team All-Around,Bronze
81942,Moreno,M,NA,NA,NA,France,1900,Gymnastics Men's Individual All-Around,NA
81946,Alexa Citiali Moreo Medina,F,21,4.8,99,Mexico,2016,Gymnastics Women's Individual All-Around,NA
81963,Laura del Carmen Moreno Garza,F,25,5.4,128,Mexico,2004,Gymnastics Women's Individual All-Around,NA
81972,Patricia Moreno Snchez,F,16,4.7,68,Spain,2004,Gymnastics Women's Individual All-Around,NA
82036,"Margaret ""Margo"" Morgan",F,22,NA,NA,Great Britain,1952,Gymnastics Women's Individual All-Around,NA
82043,Scott Morgan,M,27,5.2,137,Canada,2016,Gymnastics Men's Floor Exercise,NA
82044,Shona Morgan,F,17,5.2,108,Australia,2008,Gymnastics Women's Individual All-Around,NA
82078,Mieko Mori,F,22,5,95,Japan,1988,Gymnastics Women's Individual All-Around,NA
82087,Vincenzo Mori,M,21,5.6,141,Italy,1968,Gymnastics Men's Individual All-Around,NA
82118,Sachiko Morimura,F,16,5.1,90,Japan,1988,Gymnastics Women's Individual All-Around,NA
82121,Janet Lynn Morin,F,16,5.2,119,Canada,1992,Gymnastics Women's Individual All-Around,NA
